pId,pName,clicks,carts,orders,conversion_rate
CL0035889_OS,Name N/A,27,0,0,0.0
CL0035658_OS,Name N/A,21,0,0,0.0
CL0034276_OS,Name N/A,32,0,0,0.0
CL0033070_OS,Name N/A,27,0,0,0.0
CL0034345_OS,Name N/A,21,0,0,0.0
CL0034682_OS,Name N/A,27,0,0,0.0
CL0031848_OS,Name N/A,29,0,0,0.0
CL0036157_OS,Name N/A,31,0,0,0.0
CL0030488_OS,Name N/A,31,0,0,0.0
CL0034982_OS,Name N/A,27,0,0,0.0
CL0035663_OS,Name N/A,21,0,0,0.0
CL0033660_OS,Name N/A,21,0,0,0.0
CL0033122_OS,Name N/A,21,0,0,0.0
CL0031646,Tropical floral print front tied dress,29,0,0,0.0
CL0032734_OS,Name N/A,32,0,0,0.0
CL0036106_OS,Name N/A,21,0,0,0.0
CL0030315_OS,Name N/A,32,0,0,0.0
CL0033323_OS,Name N/A,21,0,0,0.0
CL0036336_OS,Name N/A,27,0,0,0.0
CL0036391_OS,Name N/A,32,0,0,0.0
CL0036465_OS,Name N/A,28,0,0,0.0
CL0033843_OS,Name N/A,19,0,0,0.0
CL0030205_OS,Name N/A,28,0,0,0.0
CL0034458_OS,Name N/A,19,0,0,0.0
CL0033976_OS,Name N/A,28,0,0,0.0
CL0028149_OS,Name N/A,32,0,0,0.0
CL0034048_OS,Name N/A,31,0,0,0.0
CL0036744,Light hacci knit zip sweatshirt,19,6,0,0.0
CL0033594_OS,Name N/A,19,0,0,0.0
CL0032801_OS,Name N/A,28,0,0,0.0
CL0033696_OS,Name N/A,28,0,0,0.0
CL0034049_OS,Name N/A,19,0,0,0.0
CL0035580_OS,Name N/A,19,0,0,0.0
CL0033899_OS,Name N/A,32,0,0,0.0
CL0034041_OS,Name N/A,19,0,0,0.0
CL0029092_OS,Name N/A,29,0,0,0.0
CL0032527_OS,Name N/A,19,0,0,0.0
CL0033056_OS,Name N/A,29,0,0,0.0
CL0030645_OS,Name N/A,19,0,0,0.0
CL0035263_OS,Name N/A,29,0,0,0.0
CL0036273,Olivia dress,19,0,0,0.0
CL0035161_OS,Name N/A,29,0,0,0.0
CL0036064_OS,Name N/A,19,0,0,0.0
CL0032331,Scallop hem cotton sateen skirt,19,0,0,0.0
CL0036257,Choker detail mixed print dress,29,0,0,0.0
CL0035559_OS,Name N/A,19,0,0,0.0
CL0029394_OS,Name N/A,19,0,0,0.0
CL0033975,Grace dress,19,0,0,0.0
CL0036365_OS,Name N/A,29,0,0,0.0
CL0036383_OS,Name N/A,19,0,0,0.0
CL0034398_OS,Name N/A,29,0,0,0.0
CL0035891_OS,Name N/A,29,0,0,0.0
CL0036390_OS,Name N/A,32,0,0,0.0
CL0036432_OS,Name N/A,20,0,0,0.0
CL0032117_OS,Name N/A,20,0,0,0.0
CL0034072_OS,Name N/A,20,0,0,0.0
CL0033850_OS,Name N/A,20,0,0,0.0
CL0035200_OS,Name N/A,28,0,0,0.0
CL0034337_OS,Name N/A,20,0,0,0.0
CL0035632_OS,Name N/A,20,0,0,0.0
CL0032655_OS,Name N/A,32,0,0,0.0
CL0035892_OS,Name N/A,22,0,0,0.0
CL0036096_OS,Name N/A,32,0,0,0.0
CL0034612_OS,Name N/A,20,0,0,0.0
CL0034132_OS,Name N/A,20,0,0,0.0
CL0035785_OS,Name N/A,28,0,0,0.0
CL0036545_OS,Name N/A,21,0,0,0.0
CL0035004_OS,Name N/A,29,0,0,0.0
CL0034314_OS,Name N/A,29,0,0,0.0
CL0034635_OS,Name N/A,29,0,0,0.0
CL0032787_OS,Name N/A,20,0,0,0.0
CL0034008_OS,Name N/A,20,0,0,0.0
CL0035905_OS,Name N/A,20,0,0,0.0
CL0034588_OS,Name N/A,28,0,0,0.0
CL0034777_OS,Name N/A,32,0,0,0.0
CL0033370_OS,Name N/A,31,0,0,0.0
CL0032424_OS,Name N/A,28,0,0,0.0
CL0035965_OS,Name N/A,20,0,0,0.0
CL0034360_OS,Name N/A,28,0,0,0.0
CL0035557_OS,Name N/A,20,0,0,0.0
CL0033165_OS,Name N/A,28,0,0,0.0
CL0036101_OS,Name N/A,20,0,0,0.0
CL0036430_OS,Name N/A,20,0,0,0.0
CL0035962_OS,Name N/A,28,0,0,0.0
CL0035961_OS,Name N/A,29,0,0,0.0
CL0034744_OS,Name N/A,20,0,0,0.0
CL0036393_OS,Name N/A,20,0,0,0.0
CL0036640_OS,Name N/A,20,0,0,0.0
CL0036203_OS,Name N/A,20,0,0,0.0
CL0037222,Name N/A,22,0,0,0.0
CL0035295_OS,Name N/A,31,0,0,0.0
CL0036095_OS,Name N/A,24,0,0,0.0
CL0034858_OS,Name N/A,24,0,0,0.0
CL0033570_OS,Name N/A,24,0,0,0.0
CL0035300_OS,Name N/A,24,0,0,0.0
CL0034807_OS,Name N/A,24,0,0,0.0
CL0036421_OS,Name N/A,26,0,0,0.0
CL0035172_OS,Name N/A,24,0,0,0.0
CL0035208_OS,Name N/A,19,0,0,0.0
CL0034649_OS,Name N/A,24,0,0,0.0
CL0035914_OS,Name N/A,30,0,0,0.0
CL0034121_OS,Name N/A,24,0,0,0.0
CL0033107_OS,Name N/A,24,0,0,0.0
CL0033662_OS,Name N/A,26,0,0,0.0
CL0034405_OS,Name N/A,24,0,0,0.0
CL0036704_OS,Name N/A,26,0,0,0.0
CL0033182_OS,Name N/A,24,0,0,0.0
CL0034878_OS,Name N/A,30,0,0,0.0
CL0034436_OS,Name N/A,24,0,0,0.0
CL0033352_OS,Name N/A,26,0,0,0.0
CL0036070_OS,Name N/A,24,0,0,0.0
CL0036150_OS,Name N/A,24,0,0,0.0
CL0036693_OS,Name N/A,30,0,0,0.0
CL0034656_OS,Name N/A,24,0,0,0.0
CL0033988_OS,Name N/A,24,0,0,0.0
CL0032044_OS,Name N/A,24,0,0,0.0
CL0034848,Floral applique cotton poplin dress,24,0,0,0.0
CL0035268_OS,Name N/A,23,0,0,0.0
CL0034989_OS,Name N/A,30,0,0,0.0
CL0027978_OS,Name N/A,32,0,0,0.0
CL0034988_OS,Name N/A,23,0,0,0.0
CL0036137_OS,Name N/A,26,0,0,0.0
CL0036249_OS,Name N/A,30,0,0,0.0
CL0036420_OS,Name N/A,24,0,0,0.0
CL0036721_OS,Name N/A,25,0,0,0.0
CL0031469_OS,Name N/A,22,0,0,0.0
CL0036422_OS,Name N/A,30,0,0,0.0
CL0034935_OS,Name N/A,25,0,0,0.0
CL0035906_OS,Name N/A,25,0,0,0.0
CL0035141_OS,Name N/A,25,0,0,0.0
CL0035657_OS,Name N/A,25,0,0,0.0
CL0034431_OS,Name N/A,25,0,0,0.0
CL0027941,Split neck sheath dress,25,0,0,0.0
CL0033409_OS,Name N/A,25,0,0,0.0
CL0034969_OS,Name N/A,25,0,0,0.0
CL0034813_OS,Name N/A,30,0,0,0.0
CL0036016_OS,Name N/A,25,0,0,0.0
CL0033111_OS,Name N/A,25,0,0,0.0
CL0033119_OS,Name N/A,30,0,0,0.0
CL0033860_OS,Name N/A,25,0,0,0.0
CL0032759_OS,Name N/A,25,0,0,0.0
CL0035596_OS,Name N/A,25,0,0,0.0
CL0027421_OS,Name N/A,30,0,0,0.0
CL0033585_OS,Name N/A,32,0,0,0.0
CL0036430,Sash tie cotton print shirt,25,0,0,0.0
CL0032970_OS,Name N/A,25,0,0,0.0
CL0027989_OS,Name N/A,25,0,0,0.0
CL0031906_OS,Name N/A,25,0,0,0.0
CL0034427_OS,Name N/A,30,0,0,0.0
CL0035587_OS,Name N/A,25,0,0,0.0
CL0031745,Floral embellished contrast trim poplin dress,25,4,0,0.0
CL0036475_OS,Name N/A,25,0,0,0.0
CL0036235_OS,Name N/A,25,0,0,0.0
CL0035413_OS,Name N/A,32,0,0,0.0
CL0036242_OS,Name N/A,25,0,0,0.0
CL0034207_OS,Name N/A,32,0,0,0.0
CL0033616_OS,Name N/A,25,0,0,0.0
CL0035514_OS,Name N/A,26,0,0,0.0
CL0035170_OS,Name N/A,23,0,0,0.0
CL0036418_OS,Name N/A,30,0,0,0.0
CL0034608_OS,Name N/A,30,0,0,0.0
CL0036318_OS,Name N/A,26,0,0,0.0
CL0033752_OS,Name N/A,22,0,0,0.0
CL0036139_OS,Name N/A,26,0,0,0.0
CL0035294_OS,Name N/A,22,0,0,0.0
CL0033495_OS,Name N/A,22,0,0,0.0
CL0032569_OS,Name N/A,22,0,0,0.0
CL0035211_OS,Name N/A,22,0,0,0.0
CL0036454_OS,Name N/A,22,0,0,0.0
CL0033697_OS,Name N/A,23,0,0,0.0
CL0036764_OS,Name N/A,30,0,0,0.0
CL0035323_OS,Name N/A,22,0,0,0.0
CL0031646_OS,Name N/A,22,0,0,0.0
CL0034522_OS,Name N/A,22,0,0,0.0
CL0036272,Olivia dress,30,0,0,0.0
CL0034844_OS,Name N/A,30,0,0,0.0
CL0034984_OS,Name N/A,26,0,0,0.0
CL0036255,Polka dot print button tab skirt,22,0,0,0.0
CL0034571_OS,Name N/A,26,0,0,0.0
CL0034355_OS,Name N/A,26,0,0,0.0
CL0032492_OS,Name N/A,32,0,0,0.0
CL0034226_OS,Name N/A,22,0,0,0.0
CL0036748_OS,Name N/A,33,0,0,0.0
CL0036396_OS,Name N/A,26,0,0,0.0
CL0035282_OS,Name N/A,26,0,0,0.0
CL0036463_OS,Name N/A,22,0,0,0.0
CL0034165_OS,Name N/A,22,0,0,0.0
CL0034745_OS,Name N/A,22,0,0,0.0
CL0036356_OS,Name N/A,22,0,0,0.0
CL0036404_OS,Name N/A,27,0,0,0.0
CL0032659_OS,Name N/A,27,0,0,0.0
CL0034733_OS,Name N/A,31,0,0,0.0
CL0036375_OS,Name N/A,27,0,0,0.0
CL0034254_OS,Name N/A,32,0,0,0.0
CL0032382_OS,Name N/A,30,0,0,0.0
CL0034629_OS,Name N/A,26,0,0,0.0
CL0033569_OS,Name N/A,23,0,0,0.0
CL0036374_OS,Name N/A,23,0,0,0.0
CL0034652_OS,Name N/A,23,0,0,0.0
CL0033984_OS,Name N/A,31,0,0,0.0
CL0035079_OS,Name N/A,23,0,0,0.0
CL0033819_OS,Name N/A,23,0,0,0.0
CL0036291_OS,Name N/A,31,0,0,0.0
CL0035661,Floral embellished crepe peasant top,23,3,0,0.0
CL0032770_OS,Name N/A,23,0,0,0.0
CL0033351_OS,Name N/A,23,0,0,0.0
CL0032442_OS,Name N/A,23,0,0,0.0
CL0034695_OS,Name N/A,31,0,0,0.0
CL0034750_OS,Name N/A,23,0,0,0.0
CL0035736_OS,Name N/A,30,0,0,0.0
CL0035896_OS,Name N/A,23,0,0,0.0
CL0035537_OS,Name N/A,26,0,0,0.0
CL0029866_OS,Name N/A,22,0,0,0.0
CL0036427_OS,Name N/A,23,0,0,0.0
CL0036091_OS,Name N/A,30,0,0,0.0
CL0036353_OS,Name N/A,30,0,0,0.0
CL0035398_OS,Name N/A,23,0,0,0.0
CL0027295_OS,Name N/A,32,0,0,0.0
CL0034899,Vented neck cotton sateen sheath dress,26,1,0,0.0
CL0036080_OS,Name N/A,22,0,0,0.0
CL0034857_OS,Name N/A,32,0,0,0.0
CL0036641_OS,Name N/A,30,0,0,0.0
CL0035420_OS,Name N/A,26,0,0,0.0
CL0035433_OS,Name N/A,22,0,0,0.0
CL0035840_OS,Name N/A,26,0,0,0.0
CL0034430_OS,Name N/A,26,0,0,0.0
CL0034232_OS,Name N/A,22,0,0,0.0
CL0035342_OS,Name N/A,25,0,0,0.0
CL0035803_OS,Name N/A,4,0,0,0.0
CL0036978,V-neck strap cotton poplin dress,19,2,0,0.0
CL0036511_OS,Name N/A,11,0,0,0.0
CL0035458_OS,Name N/A,6,0,0,0.0
CL0035135_OS,Name N/A,6,0,0,0.0
CL0036117,Floral lace pencil skirt,7,0,0,0.0
CL0035741_OS,Name N/A,7,0,0,0.0
CL0034704_OS,Name N/A,7,0,0,0.0
CL0035746_OS,Name N/A,7,0,0,0.0
CL0035812_OS,Name N/A,7,0,0,0.0
CL0031858,Layered crepe tank top,7,0,0,0.0
CL0036740_OS,Name N/A,7,0,0,0.0
CL0035198_OS,Name N/A,7,0,0,0.0
CL0036334_OS,Name N/A,7,0,0,0.0
CL0036193_OS,Name N/A,7,0,0,0.0
CL0035974,Split neck floral chiffon print tunic,7,0,0,0.0
CL0034689_OS,Name N/A,7,0,0,0.0
CL0033786_OS,Name N/A,7,0,0,0.0
CL0035634_OS,Name N/A,7,0,0,0.0
CL0035331_OS,Name N/A,7,0,0,0.0
CL0035864_OS,Name N/A,7,0,0,0.0
CL0031233_OS,Name N/A,7,0,0,0.0
CL0031356_OS,Name N/A,6,0,0,0.0
CL0034535_OS,Name N/A,6,0,0,0.0
CL0029629_OS,Name N/A,6,0,0,0.0
CL0035125_OS,Name N/A,6,0,0,0.0
CL0035823_OS,Name N/A,5,0,0,0.0
CL0036450_OS,Name N/A,5,0,0,0.0
CL0036379_OS,Name N/A,5,0,0,0.0
CL0032414_OS,Name N/A,5,0,0,0.0
CL0035431_OS,Name N/A,5,0,0,0.0
CL0032341_OS,Name N/A,5,0,0,0.0
CL0035205_OS,Name N/A,6,0,0,0.0
CL0036720_OS,Name N/A,6,0,0,0.0
CL0036298_OS,Name N/A,6,0,0,0.0
CL0033807_OS,Name N/A,6,0,0,0.0
CL0029971_OS,Name N/A,6,0,0,0.0
CL0037086_OS,Name N/A,6,0,0,0.0
CL0034790,Double layer knit trapeze tee,6,0,0,0.0
CL0033619_OS,Name N/A,6,0,0,0.0
CL0034336_OS,Name N/A,6,0,0,0.0
CL0034367_OS,Name N/A,6,0,0,0.0
CL0033261_OS,Name N/A,6,0,0,0.0
CL0035695_OS,Name N/A,6,0,0,0.0
CL0033671_OS,Name N/A,7,0,0,0.0
CL0034356_OS,Name N/A,7,0,0,0.0
CL0033847_OS,Name N/A,7,0,0,0.0
CL0036724_OS,Name N/A,10,0,0,0.0
CL0033188_OS,Name N/A,9,0,0,0.0
CL0035694_OS,Name N/A,9,0,0,0.0
CL0033808_OS,Name N/A,9,0,0,0.0
CL0035857_OS,Name N/A,9,0,0,0.0
CL0033983_OS,Name N/A,9,0,0,0.0
CL0034413_OS,Name N/A,9,0,0,0.0
CL0036381_OS,Name N/A,10,0,0,0.0
CL0035099_OS,Name N/A,10,0,0,0.0
CL0036711_OS,Name N/A,10,0,0,0.0
CL0031894_OS,Name N/A,9,0,0,0.0
CL0035937_OS,Name N/A,10,0,0,0.0
CL0035925_OS,Name N/A,10,0,0,0.0
CL0036980,Watercolor check print pleated skirt,10,0,0,0.0
CL0031858_OS,Name N/A,10,0,0,0.0
CL0035750_OS,Name N/A,10,0,0,0.0
CL0035489_OS,Name N/A,10,0,0,0.0
CL0032445_OS,Name N/A,10,0,0,0.0
CL0035882_OS,Name N/A,10,0,0,0.0
CL0035266_OS,Name N/A,9,0,0,0.0
CL0034527_OS,Name N/A,9,0,0,0.0
CL0036409_OS,Name N/A,8,0,0,0.0
CL0034464_OS,Name N/A,9,0,0,0.0
CL0036979_OS,Name N/A,8,0,0,0.0
CL0036837_OS,Name N/A,8,0,0,0.0
CL0033769_OS,Name N/A,8,0,0,0.0
CL0034821_OS,Name N/A,8,0,0,0.0
CL0036426_OS,Name N/A,8,0,0,0.0
CL0033274_OS,Name N/A,8,0,0,0.0
CL0036382_OS,Name N/A,8,0,0,0.0
CL0036046_OS,Name N/A,9,0,0,0.0
CL0033079_OS,Name N/A,9,0,0,0.0
CL0034514_OS,Name N/A,9,0,0,0.0
CL0036860_OS,Name N/A,9,0,0,0.0
CL0031814_OS,Name N/A,9,0,0,0.0
CL0033065_OS,Name N/A,9,0,0,0.0
CL0036155_OS,Name N/A,9,0,0,0.0
CL0033408_OS,Name N/A,9,0,0,0.0
CL0036089_OS,Name N/A,9,0,0,0.0
CL0035133_OS,Name N/A,9,0,0,0.0
CL0030280,Cotton sateen city jacket,9,0,0,0.0
CL0035428,Embellished stripe yoke sheath dress,5,0,0,0.0
CL0032959_OS,Name N/A,5,0,0,0.0
CL0034523_OS,Name N/A,5,0,0,0.0
CL0033296,Ruffle cascade crepe dress,1,0,0,0.0
CL0033554_OS,Name N/A,1,0,0,0.0
CL0033116_OS,Name N/A,1,0,0,0.0
CL0036157,Mixed media surplice dress,1,0,0,0.0
CL0032432_OS,Name N/A,1,0,0,0.0
CL0036728_OS,Name N/A,1,0,0,0.0
CL0035123,Notch neck contrast trim crepe blouse,1,0,0,0.0
CL0036672,Floral lace sateen print dress,1,0,0,0.0
CL0036418,Embellished tulle A-line dress,1,0,0,0.0
CL0034734,Fit-and-flare crepe shirtdress,1,0,0,0.0
CL0036553,Gingham check elastic waist blouse,1,0,0,0.0
CL0034049,Floral vine cotton poplin dress,1,0,0,0.0
CL0036910,Tile print crepe high-low hem dress,1,0,0,0.0
CL0033954,Crewel embroidered floral vines poplin dress,1,0,0,0.0
CL0035646,Flamingo print bow front knit dress-Aqua/hot pink,1,0,0,0.0
CL0034719,Floral jacquard box pleat dress,1,0,0,0.0
CL0033030,Illusion floral applique tulle dress,1,0,0,0.0
CL0035633,Bird print cotton belted shirtdress,1,0,0,0.0
CL0033467_OS,Name N/A,2,0,0,0.0
CL0036872,Mosaic border print crepe sundress,1,0,0,0.0
Cl0034832,Name N/A,0,0,1,0.0
CL0035174,Cutout back floral print dress,2,0,0,0.0
CL0033553,Cotton gingham check full skirt-Black/cream,0,0,1,0.0
GC0000204,Name N/A,0,0,7,0.0
GC0000202,Name N/A,0,0,5,0.0
CL0035627,Heart print cotton A-line dress,0,0,1,0.0
CL0036376,Name N/A,0,0,1,0.0
CL0036125,Name N/A,0,0,3,0.0
cl0035620,Name N/A,0,0,1,0.0
CL0034755,Belted polka dot chambray skirt,0,0,1,0.0
CL0034512,Embellished stripe sash poplin skirt-Juniper green,0,0,1,0.0
cl0036068,Name N/A,0,0,1,0.0
CL0034224,Name N/A,0,0,1,0.0
cl0032845,Name N/A,0,0,1,0.0
CL0033977,Faux wrap cotton poplin dress,0,0,1,0.0
CL0031331,Floral embellished chambray voile dress-Indigo,0,0,1,0.0
CL0035154,Marilyn dress,0,0,1,0.0
GC0000203,Name N/A,0,0,4,0.0
CL0033622,Denim chambray sash waist pants-Deep indigo,0,0,2,0.0
CL0034550,Sash tie cotton pinstripe shirt-Gray/off-white,0,0,2,0.0
CL0035666,Name N/A,0,0,2,0.0
CL0034790_OS,Name N/A,2,0,0,0.0
CL0036121,Floral graphic print crepe pants,2,0,0,0.0
CL0036292_OS,Name N/A,5,0,0,0.0
CL0036326_OS,Name N/A,4,0,0,0.0
CL0035708,Stripe jersey knit shift dress,3,0,0,0.0
CL0035742_OS,Name N/A,3,0,0,0.0
CL0035825_OS,Name N/A,4,0,0,0.0
CL0036275_OS,Name N/A,4,0,0,0.0
CL0035538_OS,Name N/A,4,0,0,0.0
CL0033271_OS,Name N/A,4,0,0,0.0
CL0036451_OS,Name N/A,33,0,0,0.0
CL0036856_OS,Name N/A,4,0,0,0.0
CL0035525_OS,Name N/A,4,0,0,0.0
CL0028149,Cowl neck crepe dress,3,0,0,0.0
CL0035401_OS,Name N/A,4,0,0,0.0
CL0034013_OS,Name N/A,4,0,0,0.0
CL0036204,Graphic diamond print sateen wrap dress,4,0,0,0.0
CL0030035,Forties style red crepe dress,4,0,0,0.0
CL0034293_OS,Name N/A,4,0,0,0.0
CL0037033_OS,Name N/A,5,0,0,0.0
CL0035668_OS,Name N/A,5,0,0,0.0
CL0036372_OS,Name N/A,5,0,0,0.0
CL0033260_OS,Name N/A,3,0,0,0.0
CL0035702_OS,Name N/A,3,0,0,0.0
CL0036544_OS,Name N/A,2,0,0,0.0
CL0029971,Scarlett dress,2,0,0,0.0
CL0033185_OS,Name N/A,2,0,0,0.0
CL0036520_OS,Name N/A,2,0,0,0.0
CL0036551_OS,Name N/A,2,0,0,0.0
CL0036539_OS,Name N/A,2,0,0,0.0
CL0035723_OS,Name N/A,2,0,0,0.0
CL0036916_OS,Name N/A,2,0,0,0.0
CL0036840,Watercolor check cotton A-line dress,2,0,0,0.0
CL0033079,Elastic waist stretch crepe shirtdress,2,0,0,0.0
CL0030326,Annabelle dress,2,0,0,0.0
CL0036408_OS,Name N/A,3,0,0,0.0
CL0033825_OS,Name N/A,2,0,0,0.0
CL0036890,Angled hem paisley chiffon print dress,3,0,0,0.0
CL0036356,Stripe georgette surplice blouson top,3,0,0,0.0
CL0036456_OS,Name N/A,3,0,0,0.0
CL0035816_OS,Name N/A,3,0,0,0.0
CL0036750_OS,Name N/A,3,0,0,0.0
CL0035944,Mixed media stripe jogger pants,3,0,0,0.0
CL0036857,Tie dye print crepe maxi shirtdress,3,0,0,0.0
CL0033631_OS,Name N/A,11,0,0,0.0
CL0034668_OS,Name N/A,11,0,0,0.0
CL0036459_OS,Name N/A,19,0,0,0.0
CL0035947_OS,Name N/A,11,0,0,0.0
CL0032465_OS,Name N/A,16,0,0,0.0
CL0032302_OS,Name N/A,16,0,0,0.0
CL0033914_OS,Name N/A,16,0,0,0.0
CL0036417_OS,Name N/A,16,0,0,0.0
CL0034782_OS,Name N/A,16,0,0,0.0
CL0033343_OS,Name N/A,16,0,0,0.0
CL0033134_OS,Name N/A,16,0,0,0.0
CL0035330,Floral embroidered tulle poplin dress,16,2,0,0.0
CL0036241_OS,Name N/A,16,0,0,0.0
CL0032331_OS,Name N/A,16,0,0,0.0
CL0035808_OS,Name N/A,16,0,0,0.0
CL0035665_OS,Name N/A,16,0,0,0.0
CL0035501_OS,Name N/A,17,0,0,0.0
CL0035444_OS,Name N/A,17,0,0,0.0
CL0035312_OS,Name N/A,17,0,0,0.0
CL0036276_OS,Name N/A,17,0,0,0.0
CL0036423_OS,Name N/A,17,0,0,0.0
CL0035096_OS,Name N/A,17,0,0,0.0
CL0034243_OS,Name N/A,17,0,0,0.0
CL0035674_OS,Name N/A,16,0,0,0.0
CL0034837_OS,Name N/A,16,0,0,0.0
CL0035427_OS,Name N/A,16,0,0,0.0
CL0035621_OS,Name N/A,15,0,0,0.0
CL0034270_OS,Name N/A,15,0,0,0.0
CL0030601_OS,Name N/A,15,0,0,0.0
CL0035903_OS,Name N/A,15,0,0,0.0
CL0032125_OS,Name N/A,15,0,0,0.0
CL0036366_OS,Name N/A,15,0,0,0.0
CL0034528_OS,Name N/A,15,0,0,0.0
CL0031042_OS,Name N/A,15,0,0,0.0
CL0034491_OS,Name N/A,15,0,0,0.0
CL0029124_OS,Name N/A,15,0,0,0.0
CL0033161_OS,Name N/A,16,0,0,0.0
CL0034519_OS,Name N/A,15,0,0,0.0
CL0035853_OS,Name N/A,15,0,0,0.0
CL0033657_OS,Name N/A,15,0,0,0.0
CL0034544_OS,Name N/A,16,0,0,0.0
CL0035356_OS,Name N/A,16,0,0,0.0
CL0035562_OS,Name N/A,16,0,0,0.0
CL0036002_OS,Name N/A,16,0,0,0.0
CL0034536_OS,Name N/A,16,0,0,0.0
CL0033463_OS,Name N/A,17,0,0,0.0
CL0036092_OS,Name N/A,17,0,0,0.0
CL0033140_OS,Name N/A,17,0,0,0.0
CL0029020_OS,Name N/A,18,0,0,0.0
CL0034265_OS,Name N/A,18,0,0,0.0
CL0032511_OS,Name N/A,18,0,0,0.0
CL0033390_OS,Name N/A,18,0,0,0.0
CL0028412_OS,Name N/A,18,0,0,0.0
CL0035100_OS,Name N/A,18,0,0,0.0
CL0034054_OS,Name N/A,18,0,0,0.0
CL0035080_OS,Name N/A,18,0,0,0.0
CL0034626_OS,Name N/A,18,0,0,0.0
CL0035744_OS,Name N/A,18,0,0,0.0
CL0028113_OS,Name N/A,18,0,0,0.0
CL0034219_OS,Name N/A,18,0,0,0.0
CL0036316_OS,Name N/A,18,0,0,0.0
CL0036710_OS,Name N/A,18,0,0,0.0
CL0035305_OS,Name N/A,18,0,0,0.0
CL0034467_OS,Name N/A,18,0,0,0.0
CL0036857_OS,Name N/A,18,0,0,0.0
CL0035631_OS,Name N/A,18,0,0,0.0
CL0032503_OS,Name N/A,18,0,0,0.0
CL0033528_OS,Name N/A,18,0,0,0.0
CL0035440_OS,Name N/A,18,0,0,0.0
CL0034140_OS,Name N/A,17,0,0,0.0
CL0031136_OS,Name N/A,17,0,0,0.0
CL0035669_OS,Name N/A,17,0,0,0.0
CL0034712_OS,Name N/A,17,0,0,0.0
CL0034827_OS,Name N/A,17,0,0,0.0
CL0032146_OS,Name N/A,17,0,0,0.0
CL0032142_OS,Name N/A,17,0,0,0.0
CL0035976_OS,Name N/A,17,0,0,0.0
CL0036124_OS,Name N/A,17,0,0,0.0
CL0033777_OS,Name N/A,17,0,0,0.0
CL0035940_OS,Name N/A,17,0,0,0.0
CL0031754_OS,Name N/A,18,0,0,0.0
CL0035705_OS,Name N/A,17,0,0,0.0
CL0035795_OS,Name N/A,17,0,0,0.0
CL0032128,Ribbon illusion yoke tank top,17,1,0,0.0
CL0034687_OS,Name N/A,18,0,0,0.0
CL0035038,Notch neck floral print blouse,18,0,0,0.0
CL0033688_OS,Name N/A,18,0,0,0.0
CL0034917_OS,Name N/A,18,0,0,0.0
CL0035822_OS,Name N/A,18,0,0,0.0
CL0034815_OS,Name N/A,15,0,0,0.0
CL0036385_OS,Name N/A,15,0,0,0.0
CL0035324_OS,Name N/A,15,0,0,0.0
CL0034070_OS,Name N/A,13,0,0,0.0
CL0034416_OS,Name N/A,12,0,0,0.0
CL0035992_OS,Name N/A,12,0,0,0.0
CL0035794_OS,Name N/A,12,0,0,0.0
CL0033166_OS,Name N/A,12,0,0,0.0
CL0035901_OS,Name N/A,12,0,0,0.0
CL0036742_OS,Name N/A,12,0,0,0.0
CL0033337_OS,Name N/A,12,0,0,0.0
CL0034513_OS,Name N/A,13,0,0,0.0
CL0035787_OS,Name N/A,13,0,0,0.0
CL0033481_OS,Name N/A,12,0,0,0.0
CL0032475_OS,Name N/A,13,0,0,0.0
CL0037034_OS,Name N/A,13,0,0,0.0
CL0036911_OS,Name N/A,13,0,0,0.0
CL0033593_OS,Name N/A,13,0,0,0.0
CL0036865_OS,Name N/A,13,0,0,0.0
CL0032383_OS,Name N/A,13,0,0,0.0
CL0035806_OS,Name N/A,13,0,0,0.0
CL0034477_OS,Name N/A,13,0,0,0.0
CL0033971_OS,Name N/A,12,0,0,0.0
CL0034798_OS,Name N/A,12,0,0,0.0
CL0034816_OS,Name N/A,13,0,0,0.0
CL0036132_OS,Name N/A,11,0,0,0.0
CL0036889_OS,Name N/A,11,0,0,0.0
CL0036852_OS,Name N/A,11,0,0,0.0
CL0030221,Pleated empire waist crepe blouse,11,0,0,0.0
CL0035678_OS,Name N/A,11,0,0,0.0
CL0036882_OS,Name N/A,11,0,0,0.0
CL0035031_OS,Name N/A,11,0,0,0.0
CL0034730_OS,Name N/A,11,0,0,0.0
CL0035708_OS,Name N/A,11,0,0,0.0
CL0035774_OS,Name N/A,11,0,0,0.0
CL0035304_OS,Name N/A,12,0,0,0.0
CL0036446_OS,Name N/A,11,0,0,0.0
CL0035730_OS,Name N/A,11,0,0,0.0
CL0036384_OS,Name N/A,11,0,0,0.0
CL0036712_OS,Name N/A,12,0,0,0.0
CL0036380_OS,Name N/A,12,0,0,0.0
CL0032780_OS,Name N/A,12,0,0,0.0
CL0035648_OS,Name N/A,12,0,0,0.0
CL0032494_OS,Name N/A,12,0,0,0.0
CL0035529_OS,Name N/A,13,0,0,0.0
CL0035755_OS,Name N/A,13,0,0,0.0
CL0036480_OS,Name N/A,15,0,0,0.0
CL0034795_OS,Name N/A,14,0,0,0.0
CL0034159_OS,Name N/A,14,0,0,0.0
CL0030492_OS,Name N/A,14,0,0,0.0
CL0035681_OS,Name N/A,14,0,0,0.0
CL0034631_OS,Name N/A,14,0,0,0.0
CL0033972_OS,Name N/A,14,0,0,0.0
CL0030033_OS,Name N/A,14,0,0,0.0
